X,Y,Z
329591.313566431,7744412.92506653,407.998996834575
329591.314283937,7744418.62934421,407.84542060289
329591.494177453,7744424.58653092,407.705567907546
329591.3151466,7744430.03573513,407.596158843757
329591.315400161,7744435.73839757,407.490404339645
329591.315563511,7744441.44083122,407.393773886628
329591.315662934,7744447.14307981,407.305089540277
329591.3157185,7744452.84516852,407.223668920968
329591.31574388,7744458.54711172,407.1491562289
329591.315747852,7744464.24891421,407.081478497903
329591.315736421,7744469.95057304,407.020848185404
329591.315713452,7744475.65208285,406.967736757191
329591.315677584,7744481.35344027,406.922804290223
329591.315616045,7744487.05463788,406.88687830962
329591.315501308,7744492.7556418,406.861165679849
329591.315301444,7744498.45636795,406.847848141446
329591.315005973,7744504.15669785,406.850909953518
329591.314650182,7744509.85655467,406.876791581149
329591.314335917,7744515.55602917,406.934777041414
329591.314248566,7744521.25560635,407.03712508827
329591.314573399,7744526.95651235,407.197762804664
329591.315111306,7744532.66071728,407.426651895174
329591.297151933,7744538.10608093,407.703500343177
329591.312026281,7744544.07932707,408.033363679369
329591.30694767,7744549.7841692,408.30840500328
329591.302602199,7744555.48160867,408.484765487651
329591.30089905,7744561.17712319,408.553305232177
329591.300555559,7744566.87638649,408.55521916179
329591.299961714,7744572.58167999,408.559688680529
329591.29925325,7744578.29287237,408.646250608166
329591.299071988,7744584.00622964,408.839542984573
329591.329723113,7744592.50358622,409.229841110226
329591.325906648,7744598.21277952,409.509628000152
329591.323140126,7744603.92317746,409.768082005924
329591.320902771,7744609.63263089,409.970638371212
329591.319116554,7744615.33976524,410.084112702306
329591.317694101,7744621.04494491,410.098931261127
329591.316143211,7744626.74892748,410.041845510518
329591.314222656,7744632.45145606,409.957999088585
329591.31226793,7744638.15220661,409.88570225704
329591.310764017,7744643.85154678,409.848054686034
329591.310053379,7744649.55031943,409.856401606658
329591.310290311,7744655.24954581,409.914600399737
329591.31137964,7744660.95022237,410.019521930907
329591.312854048,7744666.65284451,410.157476901386
329591.314020694,7744672.35669559,410.301115083389
329591.314575405,7744678.06021808,410.417744797971
329591.707266014,7744683.76275494,410.49779646973
329591.241636478,7744689.4786942,410.528491859715
329590.957710297,7744694.92934211,410.549972446883
329591.315729791,7744700.8686774,410.611695091954
329591.316658927,7744706.57165851,410.699688582042
329591.317954896,7744712.27617554,410.837107106225
329591.319233059,7744717.98252543,411.023527852195
329591.319925125,7744723.68983967,411.245272936552
329591.319749783,7744729.39605669,411.477841564733
329591.31911011,7744735.09919986,411.693459005901
329591.318853149,7744740.79903989,411.871491958969
329591.311997502,7744749.32194469,412.058089927919
329591.311088486,7744755.02686101,412.142852704342
329591.31026925,7744760.72993909,412.211616353142
329591.30975613,7744766.43190597,412.276267828679
329591.309612432,7744772.13336741,412.344614019902
329591.309817154,7744777.83476282,412.4206533858
329591.310305381,7744783.53637397,412.505384095704
329591.310991782,7744789.23834336,412.59758006156
329591.311785817,7744794.94069493,412.694423090966
329591.312602432,7744800.64335953,412.792035166747
329591.313369572,7744806.34620801,412.885990547321
329591.31403215,7744812.04909407,412.971870113662
329591.314547715,7744817.75191506,413.045771342917
329591.314849778,7744823.45479147,413.103670544045
329591.314709257,7744829.16022963,413.121958281581
329591.317499613,7744834.88476639,412.782720546844
329591.329474215,7744840.61666915,412.225498169191
329591.290405232,7744849.07625251,411.454337548024
329591.295859913,7744854.80163776,411.059949905826
329591.303274946,7744860.51353985,410.866102253547
329591.307587357,7744866.21809344,410.812842751376
329591.309646677,7744871.92085394,410.812861244947
329591.31071379,7744877.62311823,410.834234394315
329591.311407789,7744883.32506649,410.862376229276
329591.31199871,7744889.02673223,410.887340817529
329591.312566827,7744894.72818409,410.902872310265
329591.313102399,7744900.42950135,410.9054991792
329591.313581393,7744906.13075113,410.89284883384
329591.313994309,7744911.83201616,410.862701726266
329591.314339467,7744917.53341837,410.813113501802
329591.314610486,7744923.23510322,410.742927726968
329591.314797402,7744928.93720359,410.651942748058
329591.300078288,7744934.85713885,410.535714230535
329591.315037095,7744940.34327487,410.408710726595
329591.315177259,7744946.04751315,410.256336007451
329591.315315745,7744951.75267835,410.082396536677
329591.315423818,7744957.4589717,409.885504592653
329591.315410721,7744963.16657687,409.664494662451
329591.315107916,7744968.87555359,409.419246959706
329591.314064919,7744974.11557234,409.174692113024
329591.317118646,7744977.36956074,409.014254408698
329591.317776731,7744983.07753225,408.722887682086
329591.317940328,7744988.78694616,408.426129792919
329591.31742057,7744994.49678486,408.13617246993
329591.316218351,7745000.20575165,407.86737891785
329591.648312761,7745005.79435942,407.648531985371
329591.313514675,7745011.61647991,407.453634277862
329591.312887007,7745017.31828749,407.32827547726
329591.312941259,7745023.0194952,407.24888598905
329591.313224285,7745028.72121998,407.190747542686
329591.313359762,7745034.42324448,407.135921960644
329591.313458491,7745040.12513528,407.083178843207
329591.313629359,7745045.82692209,407.034524960106
329591.313865642,7745051.52873974,406.989177607463
329591.314132398,7745057.23066205,406.944954174515
329591.314401567,7745062.9327154,406.899653903419
329591.314655886,7745068.63490424,406.851567119238
329591.314885409,7745074.33722252,406.799562041267
329591.315083379,7745080.03965449,406.743028871631
329591.315243615,7745085.74216838,406.681823077496
329591.315362084,7745091.44471029,406.616272914136
329591.315440779,7745097.14721054,406.547191494898
329591.315485884,7745102.84959999,406.475785958832
329591.315501736,7745108.55181761,406.403516571119
329591.315487754,7745114.25380677,406.332022850432
329591.315617738,7745119.48188644,406.268919577839
329591.316669863,7745122.79014913,406.230506607894
329591.316754139,7745128.49305566,406.169454658342
329591.316845456,7745134.19617043,406.116783958493
329591.316912077,7745139.8994732,406.075223501839
329591.316919246,7745145.60290206,406.047248164984
329591.316850812,7745151.30635867,406.034425057412
329591.316725884,7745157.0097529,406.036983265942
329591.316590705,7745162.71305647,406.054053610482
329591.316494554,7745168.41632103,406.084435560991
329591.316472066,7745174.11966202,406.127351227258
329591.316537176,7745179.82323647,406.182871304875
329591.315902999,7745188.35831228,406.291860175114
329591.3158265,7745194.05881703,406.384909327427
329591.315799528,7745199.75957599,406.497071958262
329591.315846983,7745205.46083048,406.630569187933
329591.315945346,7745211.16285416,406.786657088478
329591.316018569,7745216.86585998,406.965124458531
329591.315962409,7745222.56992133,407.164217424469
329591.315680771,7745228.27495464,407.380983452421
329591.123184756,7745234.25235961,407.624484695361
329591.314887792,7745239.68787991,407.853013642331
329591.314575903,7745245.39556387,408.100637402809
329591.313953282,7745251.10320679,408.351049487116
329591.313062043,7745256.8105349,408.601062209903
329591.311955682,7745262.51732822,408.847844149481
329591.321316223,7745271.01777042,409.204107021978
329591.320592539,7745276.72503054,409.432967801697
329591.319715247,7745282.43176391,409.651415824308
329591.318738665,7745288.13788689,409.858051910843
329591.317713346,7745293.84335337,410.051747252506
329591.316685028,7745299.54814983,410.231629116117
329591.315693775,7745305.2522906,410.397069845586
329591.584310727,7745310.86259359,410.540488454365
329591.31444379,7745316.65939453,410.683205986338
329591.314110201,7745322.36234297,410.803793156277
329591.313853178,7745328.0648241,410.909692247965
329591.31367878,7745333.76692113,411.001348394188
329591.313587229,7745339.46871567,411.079366843052
329591.313573848,7745345.1702842,411.144486700136
329591.313630196,7745350.87169536,411.197552390084
329591.313745273,7745356.57300813,411.23948365028
329591.313906688,7745362.27427101,411.271246139548
329591.314101715,7745367.97552201,411.293823894926
329591.314318137,7745373.67678927,411.308194823345
329591.314544874,7745379.37809222,411.315310004525
329591.314772383,7745385.07944288,411.316077175138
329591.314992858,7745390.78084736,411.311348645084
329591.315200251,7745396.48230726,411.301912793913
329591.315390183,7745402.18382095,411.288489776534
329591.315559772,7745407.8853846,411.271729456686
329591.315707406,7745413.58699314,411.252212674896
329591.315832514,7745419.28864083,411.230453652234
329591.31593534,7745424.99032183,411.206904005109
329591.316016729,7745430.69203049,411.181957537032
329591.316077952,7745436.39376157,411.155955462993
329591.316120554,7745442.09551042,411.129191628684
329591.316146234,7745447.79727279,411.101918442365
329591.316156748,7745453.49904542,411.074349565456
329591.316153859,7745459.20082508,411.046670923194
329591.316139262,7745464.9026094,411.019035947965
329591.316114568,7745470.60439636,410.991575449349
329591.31608128,7745476.30618434,410.964399430478
329591.316040783,7745482.00797208,410.937600035023
329591.31599434,7745487.70975859,410.911254103527
329591.31594309,7745493.41154313,410.885425375608
329591.315888059,7745499.11332515,410.860166377019
329591.315830159,7745504.81510429,410.835520030285
329591.315770199,7745510.51688031,410.811521026023
329591.315708891,7745516.21865307,410.788196988887
329591.31564686,7745521.92042254,410.765569468856
329591.315584651,7745527.62218878,410.74365480387
329591.315522739,7745533.3239518,410.722465723937
329591.315461522,7745539.02571179,410.702008201822
329591.315401351,7745544.72746891,410.682287772552
329591.315342518,7745550.42922332,410.663306059444
329591.315285266,7745556.13097524,410.645062162393
329591.3152298,7745561.83272488,410.627552998813
329591.315176282,7745567.53447245,410.610773601037
329591.315124842,7745573.23621817,410.594717376852
329591.31507558,7745578.93796225,410.579376338601
329591.31502857,7745584.63970491,410.564741305401
329591.314983861,7745590.34144635,410.550802082122
329590.992100455,7745596.24227822,410.533741518538
329591.314905139,7743966.74392239,403.422617173166
329591.314905139,7744072.25604579,406.243777898799
329591.314905139,7744380.12919106,409.085277225147
329591.800337299,7744589.00705871,409.0386831669
329591.314905139,7744745.03350488,411.974782546654
329591.797787209,7744844.06756079,411.864649839603
329590.812048006,7745184.81323847,406.239332842031
329591.30928894,7745267.74163913,409.068034653432
329590.286231041,7745600,410.518075834847
329592.238586124,7743200,404.627376433157
329593.330714494,7743204.15741612,404.658743311964
329593.330726027,7743209.85939747,404.702552594095
329593.330741391,7743215.56138136,404.746328777741
329593.330760724,7743221.26336728,404.790038430736
329593.329727215,7743226.55974719,404.830556559271
329593.330751335,7743232.66717392,404.877113719176
329593.33073206,7743238.36902234,404.92040474791
329593.330715948,7743244.0708698,404.963479429492
329593.330703077,7743249.77271571,405.006296510218
329593.330693506,7743255.47455947,405.048813258541
329593.330687272,7743261.17640045,405.090985518566
329593.330684392,7743266.87823801,405.132767776316
329593.330684858,7743272.58007151,405.174113239992
329593.330688634,7743278.28190027,405.214973935192
329593.330695659,7743283.98372365,405.255300816417
329593.330705841,7743289.685541,405.29504389585
329593.330719059,7743295.38735167,405.334152391574
329593.330735158,7743301.08915505,405.372574906231
329593.330753955,7743306.79095056,405.410259559796
329593.330775231,7743312.49273763,405.447154287339
329593.330798735,7743318.19451577,405.483207011248
329593.330824187,7743323.89628453,405.518365913419
329593.330851271,7743329.59804351,405.552579716587
329593.330879644,7743335.29979243,405.585797990849
329593.330908937,7743341.00153103,405.617971485663
329593.330938752,7743346.70325921,405.649052487486
329593.330968674,7743352.40497692,405.678995197501
329593.330998267,7743358.10668426,405.707756098034
329593.331027085,7743363.80838143,405.735294595639
329593.331054674,7743369.51006877,405.761573129914
329593.331080581,7743375.21174673,405.786557878793
329593.331104359,7743380.91341593,405.810219182815
329593.331125577,7743386.6150771,405.832532038757
329593.331143829,7743392.31673112,405.853476596534
329593.331158741,7743398.01837901,405.873038651375
329593.331169984,7743403.72002192,405.891210121595
